customer_id,nome,email,telefone,data_nascimento,cidade,estado,renda_mensal,score_credito,num_produtos,valor_compras_total,data_cadastro,canal_aquisicao,status_cliente,satisfacao,email_disponivel,telefone_disponivel,idade,faixa_etaria,meses_relacionamento,ticket_medio,segmento_renda,score_credito_norm,valor_norm,satisfacao_norm,indice_engajamento,alto_valor,classe_risco
CUST-01321,Srta. Heloísa Pereira,hbarros@example.org,51 0260 7715,1991-05-12,Moura,MT,5113.579603404282,617.0,3,403.9379404696881,2022-07-10,Referral,Inativo,4.0,1,1,34.0,26-35,44.1,134.6459801565627,Ouro,0.5763636363636364,0.02508113873817861,0.75,0.4268,0,Moderado
CUST-01322,Sr. Thiago Campos,lorena38@example.net,+55 21 6431 1050,2003-11-22,Aragão Verde,RJ,5111.924595315733,751.0,3,400.4960522328728,2024-09-19,Social,Churned,5.0,1,1,22.0,18-25,17.7,133.49868407762426,Prata,0.82,0.02486742651226467,1.0,0.5867,0,Excelente
CUST-01323,Sr. Davi Luiz Souza,melina57@example.net,Não informado,2000-12-31,Vasconcelos do Amparo,GO,4678.116522078662,644.0,2,1954.358674560506,2024-04-20,Social,Prospect,5.0,1,0,25.0,26-35,22.7,977.179337280253,Prata,0.6254545454545455,0.12134918795649313,1.0,0.5427,0,Bom
CUST-01324,Catarina Fonseca,tbarbosa@example.com,+55 (071) 7842 6703,1955-03-13,Abreu do Campo,MA,6908.799380680358,481.0,2,363.5443828142968,2023-10-25,Referral,Ativo,4.0,1,1,71.0,65+,28.6,181.7721914071484,Ouro,0.3290909090909091,0.022573039542283665,0.75,0.327,0,Alto Risco
CUST-01325,Isaac Nogueira,email_nao_informado@desconhecido.com,+55 (081) 0252 0002,1955-04-02,Moraes,PE,5141.664251428983,644.0,2,3378.200973896171,2024-09-22,Pago,Ativo,2.0,0,1,70.0,65+,17.6,1689.1004869480855,Ouro,0.6254545454545455,0.20975778411213175,0.25,0.3861,0,Bom
CUST-01326,Bárbara Duarte,email_nao_informado@desconhecido.com,+55 11 4059-0312,1997-07-21,Correia de Siqueira,GO,1232.9604218135632,850.0,4,542.9364354128109,2021-04-15,Referral,Ativo,5.0,0,1,28.0,26-35,58.9,135.7341088532027,Bronze,1.0,0.03371177277075494,1.0,0.6618,0,Excelente
CUST-01327,Caroline Mendonça,pietro70@example.org,(031) 6621 5223,1972-11-14,Castro,RJ,2546.474733757981,648.0,1,2586.240084755443,2025-04-10,Social,Ativo,4.0,1,1,53.0,51-65,11.1,2586.240084755443,Bronze,0.6327272727272727,0.16058369337766548,0.75,0.4968,0,Bom
CUST-01328,Sr. Henry Gabriel Carvalho,mayarezende@example.net,11 6741-0447,1998-09-07,das Neves,RR,4443.238186990276,643.0,3,25.3614793504665,2025-07-23,Orgânico,Ativo,4.0,1,1,27.0,26-35,7.7,8.4538264501555,Prata,0.6236363636363637,0.001574733934264428,0.75,0.4375,0,Bom
CUST-01329,Lucas Gabriel Caldeira,jadenascimento@example.org,41 0739-8454,1950-03-10,Silva,RN,2107.4072512509097,764.0,1,1332.343586175505,2025-02-01,Email,Ativo,4.0,1,1,76.0,65+,13.3,1332.343586175505,Bronze,0.8436363636363636,0.08272729789366713,0.75,0.5539,0,Excelente
CUST-01330,Maria Laura Santos,liviasilva@example.net,0500-684-7928,1952-07-23,Gonçalves da Praia,RR,7479.716064804694,606.0,3,3957.427620739904,2021-11-04,Orgânico,Ativo,4.0,1,1,73.0,65+,52.2,1319.1425402466346,Platina,0.5563636363636364,0.24572287289147562,0.75,0.496,0,Moderado
CUST-01331,Dra. Maria Laura Pacheco,pedro39@example.com,(011) 9313-5988,1949-04-27,Vargas do Sul,CE,14350.292189822669,446.0,3,2316.03393667131,2021-04-17,Pago,Ativo,4.0,1,1,76.0,65+,58.8,772.01131222377,Platina,0.26545454545454544,0.14380617086980998,0.75,0.344,0,Alto Risco
CUST-01332,Gustavo Gonçalves,jmacedo@example.net,Não informado,1963-02-17,Mendes,SE,11534.909168926,539.0,3,13401.632408543155,2024-01-29,Social,Ativo,4.0,1,0,63.0,51-65,25.4,4467.210802847719,Platina,0.43454545454545457,0.8321283248756006,0.75,0.6526,1,Moderado
CUST-01333,Paulo Pacheco,dbarros@example.org,(051) 0774-4199,1955-02-18,Fernandes de Oliveira,AC,4232.677245326839,838.0,1,7253.0412143900285,2023-02-19,Orgânico,Churned,3.0,1,1,71.0,65+,36.7,7253.0412143900285,Prata,0.9781818181818182,0.450352677345234,0.5,0.6739,0,Excelente
CUST-01334,Amanda Santos,maitefarias@example.net,(084) 4328 7302,1982-10-27,Monteiro,RJ,13953.815966034965,617.0,8,1556.9268675879744,2025-10-28,Pago,Inativo,3.0,1,1,43.0,36-50,4.5,194.6158584484968,Platina,0.5763636363636364,0.09667202522686065,0.5,0.3894,0,Moderado
CUST-01335,Rafael Da Cruz,da-rochaemanuel@example.com,11 1408 2500,1959-01-24,Rezende,PR,5453.796333095272,621.0,4,162.93737542008316,2026-02-11,Orgânico,Ativo,4.0,1,1,67.0,65+,1.0,40.73434385502079,Ouro,0.5836363636363636,0.010117036576940377,0.75,0.4245,0,Bom
CUST-01336,Dra. Antonella Peixoto,jadeguerra@example.net,+55 84 7544 9924,2006-09-01,Aragão,MT,3881.744015728375,614.0,0,6539.326477015681,2022-11-24,Pago,Ativo,5.0,1,1,19.0,18-25,39.6,0.0,Prata,0.5709090909090909,0.40603701260041164,1.0,0.6205,1,Moderado
CUST-01337,Maria Julia Ribeiro,lopesmaria-eduarda@example.org,11 7489 9914,1985-09-20,Freitas da Prata,AM,3199.0786822018813,850.0,2,8476.142783725647,2023-01-03,Orgânico,Ativo,4.0,1,1,40.0,36-50,38.3,4238.0713918628235,Bronze,1.0,0.5262969674897064,0.75,0.7717,1,Excelente
CUST-01338,Ian Sousa,wlopes@example.org,(031) 4839 8482,1997-11-22,Vargas dos Dourados,ES,3976.9529692728047,845.0,3,6014.0151248097045,2024-01-30,Pago,Ativo,5.0,1,1,28.0,26-35,25.4,2004.6717082699015,Prata,0.990909090909091,0.37341960882274644,1.0,0.7771,1,Excelente
CUST-01339,Sr. Arthur Miguel Souza,matheusteixeira@example.net,+55 (011) 1266-3463,1966-11-16,Costela de Rodrigues,RO,3745.372013332415,648.0,1,479.1795733157415,2023-11-22,Pago,Ativo,5.0,1,1,59.0,51-65,27.7,479.1795733157415,Prata,0.6327272727272727,0.02975300944709157,1.0,0.5135,0,Bom
CUST-01340,Maria Luiza Guerra,gmonteiro@example.org,21 0735 8266,1968-12-13,Pires,GO,5537.460912639037,631.0,3,16105.24724121924,2024-12-23,Email,Prospect,2.0,1,1,57.0,51-65,14.6,5368.41574707308,Ouro,0.6018181818181818,1.0,0.25,0.6532,0,Bom
CUST-01341,Cauã Campos,tpeixoto@example.com,+55 11 8325-9668,1950-05-02,Siqueira da Mata,RN,5499.441313706295,685.0,2,1047.1779728520407,2023-12-02,Email,Inativo,2.0,1,1,75.0,65+,27.3,523.5889864260204,Ouro,0.7,0.06502091878303662,0.25,0.3653,0,Bom
CUST-01342,Luiz Miguel Da Cruz,ravyazevedo@example.org,+55 (081) 0913 5333,2000-04-20,Nogueira,PA,4925.259359797367,468.0,0,4508.3399435194415,2022-02-07,Orgânico,Inativo,4.0,1,1,25.0,26-35,49.1,0.0,Prata,0.3054545454545455,0.27992988098816296,0.75,0.4077,0,Alto Risco
CUST-01343,Beatriz Souza,sfonseca@example.com,+55 (081) 4013 4517,1963-07-27,Mendonça,PE,6673.212911592964,827.0,1,8352.210525441209,2025-06-14,Referral,Ativo,3.0,1,1,62.0,51-65,8.9,8352.210525441209,Ouro,0.9581818181818181,0.5186018196643909,0.5,0.6898,1,Excelente
CUST-01344,Isadora Correia,davi18@example.net,(011) 6181 4787,1984-03-17,Leão,AC,11310.11110139318,510.0,2,16105.24724121924,2022-10-16,Orgânico,Churned,4.0,1,1,42.0,36-50,40.9,8052.62362060962,Platina,0.38181818181818183,1.0,0.75,0.6902,0,Moderado
CUST-01345,Maria Flor Da Rosa,kmachado@example.org,0300-837-9880,1957-05-13,Rios Grande,PR,9553.739187567064,676.0,1,8360.733623835522,2024-11-01,Orgânico,Churned,4.0,1,1,68.0,65+,16.3,8360.733623835522,Platina,0.6836363636363636,0.5191310321792102,0.75,0.6427,0,Bom
CUST-01346,Isaque Oliveira,yuri99@example.com,51 3507 5345,1954-06-01,Moreira de da Conceição,DF,1738.140985777453,518.0,1,1296.094201503876,2021-10-15,Orgânico,Ativo,4.0,1,1,71.0,65+,52.9,1296.094201503876,Bronze,0.39636363636363636,0.08047651688244159,0.75,0.3742,0,Moderado
CUST-01347,João Miguel Pereira,svieira@example.net,11 4590 0613,2007-11-04,Macedo do Amparo,SP,822.4232831872038,579.0,4,13114.74148065059,2025-04-23,Email,Ativo,3.0,1,1,18.0,18-25,10.6,3278.6853701626474,Bronze,0.5072727272727273,0.8143148182838914,0.5,0.6129,1,Moderado
CUST-01348,Augusto Borges,nogueiraalana@example.org,+55 (061) 5585-7363,1993-01-01,da Cunha de Minas,AL,9452.399823903792,550.0,2,1155.894699283381,2023-01-25,Email,Ativo,4.0,1,1,33.0,26-35,37.5,577.9473496416905,Platina,0.45454545454545453,0.07177131042887824,0.75,0.3944,0,Moderado
CUST-01349,Marcos Vinicius Melo,email_nao_informado@desconhecido.com,Não informado,1988-10-19,Mendonça do Norte,PB,1887.8330409769665,648.0,2,10734.233317970213,2024-04-01,Orgânico,Ativo,4.0,0,0,37.0,36-50,23.4,5367.116658985106,Bronze,0.6327272727272727,0.6665053418427113,0.75,0.6739,1,Bom
CUST-01350,Yan Da Conceição,stephanyborges@example.com,0900 815 1273,1953-07-10,Farias,SP,4199.262605235224,585.0,2,192.61019465400656,2022-05-18,Orgânico,Inativo,3.0,1,1,72.0,65+,45.8,96.30509732700328,Prata,0.5181818181818182,0.011959468350230996,0.5,0.3365,0,Moderado
CUST-01351,Srta. Heloisa Duarte,fazevedo@example.org,+55 21 8290-8317,1959-02-07,da Mata,MS,2166.614048815057,584.0,2,4323.785189381804,2024-01-22,Orgânico,Ativo,4.0,1,1,67.0,65+,25.7,2161.892594690902,Bronze,0.5163636363636364,0.2684705875433971,0.75,0.488,0,Moderado
CUST-01352,Arthur Cavalcanti,lalves@example.org,+55 (011) 7564-6183,1983-11-23,Moura,MG,1392.162668601029,750.0,1,2658.3356685464632,2022-04-08,Pago,Ativo,4.0,1,1,42.0,36-50,47.1,2658.3356685464632,Bronze,0.8181818181818182,0.16506022097834092,0.75,0.5725,0,Excelente
CUST-01353,Maria Helena Rezende,mnogueira@example.net,+55 21 6763-1475,1992-11-20,Gomes,AM,5111.924595315733,517.0,3,2274.4828203383777,2024-05-19,Referral,Ativo,4.0,1,1,33.0,26-35,21.8,758.1609401127926,Prata,0.39454545454545453,0.14122619704447265,0.75,0.3947,0,Moderado
CUST-01354,Mateus Andrade,spereira@example.com,61 8478 8061,2003-08-17,Cunha,SC,8361.6295740746,676.0,3,885.3295995189267,2023-01-14,Orgânico,Ativo,4.0,1,1,22.0,18-25,37.9,295.1098665063089,Platina,0.6836363636363636,0.05497150004956417,0.75,0.4802,0,Bom
CUST-01355,Alexandre Souza,gustavo-henriquemendes@example.org,+55 (081) 4288-8834,1960-01-05,da Cruz,RN,3282.7695480209272,796.0,5,4279.80556919558,2026-03-10,Social,Prospect,1.0,1,1,66.0,65+,0.1,855.9611138391159,Bronze,0.9018181818181819,0.2657398241140928,0.0,0.4537,0,Excelente
CUST-01356,Raquel Andrade,jesuselisa@example.com,+55 (061) 4788-1381,1960-03-09,Alves de Aparecida,PB,801.328035344789,588.0,2,741.0231611191352,2024-05-09,Pago,Inativo,4.0,1,1,66.0,65+,22.1,370.5115805595676,Bronze,0.5236363636363637,0.046011287502782626,0.75,0.4131,0,Moderado
CUST-01357,Srta. Camila Da Rosa,vieiradanilo@example.com,(011) 4626 4303,1954-02-06,Oliveira,PB,3353.060823156989,564.0,0,2816.949880547066,2024-08-06,Email,Inativo,3.0,1,1,72.0,65+,19.2,0.0,Bronze,0.48,0.17490882557440393,0.5,0.3782,0,Moderado
CUST-01358,Antonella Barbosa,alvessabrina@example.com,+55 (021) 6075 0998,1957-03-03,Gomes de Goiás,SP,6465.675709112143,648.0,1,1022.0651433449588,2023-11-16,Referral,Ativo,1.0,1,1,69.0,65+,27.9,1022.0651433449588,Ouro,0.6327272727272727,0.06346162390659355,0.0,0.2753,0,Bom
CUST-01359,Luiz Henrique Mendes,araujobenjamin@example.com,0500-999-2535,1945-10-26,da Costa do Norte,GO,1745.4399127431238,792.0,1,10902.491082427854,2024-02-08,Pago,Inativo,4.0,1,1,80.0,65+,25.1,10902.491082427854,Bronze,0.8945454545454545,0.6769527296994471,0.75,0.7823,0,Excelente
CUST-01360,Heitor Correia,yguerra@example.net,(081) 9784 0087,1981-09-07,Santos do Galho,RO,5111.924595315733,673.0,2,101.67171641195432,2023-01-22,Social,Ativo,3.0,1,1,44.0,36-50,37.6,50.83585820597716,Prata,0.6781818181818182,0.006312955950886558,0.5,0.3985,0,Bom
CUST-01361,Ágatha Novais,maysa96@example.org,Não informado,,Montenegro de Ferreira,GO,4862.379011089076,586.0,3,779.8138569242417,2022-10-26,Social,Inativo,4.0,1,0,,,40.5,259.9379523080806,Prata,0.52,0.048419862498503705,0.75,0.4124,0,Moderado
CUST-01362,Maria Clara Monteiro,ana-beatrizalves@example.net,0800 344 9427,1961-11-18,Borges,RO,7372.4403495747965,708.0,5,971.1861189748232,2024-03-11,Orgânico,Ativo,2.0,1,1,64.0,51-65,24.0,194.23722379496465,Ouro,0.7418181818181818,0.0603024656764785,0.25,0.3803,0,Bom
CUST-01363,Ana Liz Sousa,brunosiqueira@example.org,84 8001-5329,1953-09-09,Melo de Minas,TO,5111.924595315733,518.0,2,1870.9293390725752,2024-09-14,Pago,Ativo,4.0,1,1,72.0,65+,17.9,935.4646695362876,Prata,0.39636363636363636,0.11616892997980063,0.75,0.3867,0,Moderado
CUST-01364,Vitória Câmara,email_nao_informado@desconhecido.com,11 9329 5914,1955-08-09,Fogaça,AL,2487.0479935433104,732.0,2,927.208918768454,2021-06-24,Email,Ativo,4.0,0,1,70.0,65+,56.6,463.604459384227,Bronze,0.7854545454545454,0.05757185250750985,0.75,0.5218,0,Excelente
CUST-01365,Isabella Araújo,franciscodias@example.net,+55 51 9427 4627,1950-06-29,Vasconcelos,RJ,5111.924595315733,699.0,5,2365.976666280372,2026-02-28,Orgânico,Ativo,4.0,1,1,75.0,65+,0.4,473.1953332560744,Prata,0.7254545454545455,0.14690719309325279,0.75,0.5291,0,Bom
CUST-01366,Nina Sousa,helenaalbuquerque@example.com,(011) 0635-4724,2004-05-08,Araújo da Prata,RN,4398.545947799633,613.0,2,7207.789907924686,2023-07-04,Orgânico,Churned,5.0,1,1,21.0,18-25,32.3,3603.894953962343,Prata,0.5690909090909091,0.4475429529251377,1.0,0.6343,0,Moderado
CUST-01367,Sr. Rhavi Machado,aylla06@example.net,+55 51 9025 8280,1997-06-03,Caldeira,PR,5111.924595315733,549.0,2,4357.5526271304,2025-03-13,Pago,Ativo,4.0,1,1,28.0,26-35,12.0,2178.7763135652,Prata,0.4527272727272727,0.2705672605868367,0.75,0.4633,0,Moderado
CUST-01368,Dr. Luiz Henrique Cunha,oliveiranina@example.net,31 7490-8534,1945-06-27,Ferreira,PE,2557.313132406988,544.0,1,3035.9351724316675,2022-01-25,Social,Ativo,4.0,1,1,80.0,65+,49.5,3035.9351724316675,Bronze,0.44363636363636366,0.18850596497901595,0.75,0.4309,0,Moderado
CUST-01369,Anna Liz Cavalcante,valmeida@example.com,Não informado,1979-11-04,Duarte de Jesus,RR,3603.6497278200704,714.0,3,326.2555456420929,2022-05-24,Social,Ativo,5.0,1,0,46.0,36-50,45.6,108.7518485473643,Prata,0.7527272727272727,0.020257717298936287,1.0,0.5582,0,Bom
CUST-01370,Breno Albuquerque,xda-costa@example.com,+55 (051) 8308-9564,,da Mata,SP,2645.5601536316176,797.0,4,4144.505357246699,2021-10-29,Email,Prospect,4.0,1,1,,,52.4,1036.1263393116747,Bronze,0.9036363636363637,0.2573388222590826,0.75,0.639,0,Excelente
CUST-01371,Henry Gabriel Ramos,leandro71@example.com,81 6490 2095,1998-08-26,Souza de Cavalcante,GO,4354.381062466509,574.0,5,637.0656033684576,2023-05-19,Pago,Ativo,5.0,1,1,27.0,26-35,33.8,127.41312067369151,Prata,0.49818181818181817,0.03955640008667317,1.0,0.4631,0,Moderado
CUST-01372,Ana Julia Ramos,sabrinaramos@example.net,71 2652 4579,1976-12-18,Gonçalves da Mata,RO,16288.195729990102,705.0,1,5402.241236372416,2024-07-24,Orgânico,Inativo,4.0,1,1,49.0,36-50,19.6,5402.241236372416,Platina,0.7363636363636363,0.3354336108883878,0.75,0.5994,0,Bom
CUST-01373,Benicio Mendes,viniciusfonseca@example.org,Não informado,1975-10-10,Garcia,PE,1881.207618644337,400.0,1,1007.1521366516534,2026-02-26,Referral,Prospect,4.0,1,0,50.0,51-65,0.5,1007.1521366516534,Bronze,0.18181818181818182,0.0625356519876318,0.75,0.2821,0,Alto Risco
CUST-01374,Yasmin Peixoto,ana-julia83@example.com,11 0748-8228,1974-05-30,Freitas,PA,1588.438951586425,580.0,5,1888.7808735263156,2024-05-19,Social,Ativo,4.0,1,1,51.0,51-65,21.8,377.7561747052631,Bronze,0.509090909090909,0.11727735968512375,0.75,0.4322,0,Moderado
CUST-01375,Juliana Das Neves,vitor-gabriel82@example.com,(031) 1009-6716,2006-01-27,Rodrigues,RS,13764.102711867952,646.0,3,1510.272981158765,2025-01-15,Orgânico,Ativo,3.0,1,1,20.0,18-25,13.9,503.4243270529217,Platina,0.6290909090909091,0.0937752124222857,0.5,0.4095,0,Bom
CUST-01376,Amanda Rocha,theo16@example.org,+55 (071) 7585 0037,1964-06-10,Rodrigues da Praia,BA,4244.899510358239,541.0,2,6851.8677662220925,2024-10-09,Orgânico,Ativo,3.0,1,1,61.0,51-65,17.1,3425.9338831110463,Prata,0.4381818181818182,0.42544319025948557,0.5,0.4492,1,Moderado
CUST-01377,Dra. Sofia Cassiano,email_nao_informado@desconhecido.com,(061) 3454 1010,2004-03-04,Pimenta,AC,3076.8114091141333,648.0,5,473.54316769856047,2022-07-29,Orgânico,Prospect,3.0,0,1,22.0,18-25,43.5,94.7086335397121,Bronze,0.6327272727272727,0.029403036203417582,0.5,0.3884,0,Bom
CUST-01378,Giovanna Pastor,clarice89@example.org,Não informado,2004-10-17,Duarte,CE,10177.485759653186,570.0,3,2918.624926375565,2025-12-17,Referral,Ativo,4.0,1,0,21.0,18-25,2.8,972.8749754585216,Platina,0.4909090909090909,0.18122198825397304,0.75,0.4473,0,Moderado
CUST-01379,Letícia Lopes,ccosta@example.net,(051) 8068-7447,1997-01-01,Barbosa de Siqueira,DF,3216.564431428368,685.0,2,536.280457825123,2021-04-30,Social,Ativo,3.0,1,1,29.0,26-35,58.4,268.1402289125615,Bronze,0.7,0.03329849270817677,0.5,0.4167,0,Bom
CUST-01380,Pietro Aragão,camila40@example.net,84 5420-8834,1946-07-22,Azevedo das Pedras,MG,17644.98347323289,628.0,3,4270.308283892096,2022-11-02,Referral,Inativo,4.0,1,1,79.0,65+,40.3,1423.4360946306988,Platina,0.5963636363636363,0.26515012280983863,0.75,0.5188,0,Bom
CUST-01381,Gael Jesus,marcelo17@example.com,+55 (041) 4683 2150,1969-03-16,Câmara,RJ,7899.447584025811,381.0,0,8241.453932505015,2021-09-12,Email,Inativo,5.0,1,1,57.0,51-65,54.0,0.0,Platina,0.14727272727272728,0.5117247695156215,1.0,0.488,0,Alto Risco
CUST-01382,Emilly Da Conceição,stella77@example.com,+55 (071) 1797-1291,1998-02-25,Pastor,AL,3492.810577968952,396.0,3,1995.8237981437112,2022-04-25,Orgânico,Ativo,4.0,1,1,28.0,26-35,46.6,665.2745993812371,Prata,0.17454545454545456,0.12392382235745288,0.75,0.3007,0,Alto Risco
CUST-01383,Anthony Gabriel Castro,yoliveira@example.net,+55 (081) 7512 6716,1962-03-26,Almeida do Norte,AP,22250.410776426917,577.0,7,2343.6380310345785,2023-01-19,Email,Ativo,4.0,1,1,64.0,51-65,37.7,334.8054330049398,Platina,0.5036363636363637,0.14552015227908754,0.75,0.4399,0,Moderado
CUST-01384,João Guilherme Mendonça,email_nao_informado@desconhecido.com,(071) 7199-8952,1978-09-14,Vieira,MG,3216.3406683358503,705.0,2,9180.867355581038,2024-08-11,Social,Ativo,4.0,0,1,47.0,36-50,19.0,4590.433677790519,Bronze,0.7363636363636363,0.570054418791152,0.75,0.6816,1,Bom
CUST-01385,Maria Julia Aparecida,kcavalcanti@example.com,(081) 7495 5326,1951-11-20,Cavalcante,AL,8262.370083508695,320.0,1,2576.128463878544,2023-03-16,Pago,Ativo,4.0,1,1,74.0,65+,35.9,2576.128463878544,Platina,0.03636363636363636,0.15995584701644852,0.75,0.258,0,Alto Risco
CUST-01386,Milena Novais,tvieira@example.org,61 7122 4251,1962-01-12,Azevedo,RS,6060.240751742541,590.0,1,2340.263312314338,2022-10-06,Email,Ativo,4.0,1,1,64.0,51-65,41.2,2340.263312314338,Ouro,0.5272727272727272,0.14531061071355333,0.75,0.4493,0,Moderado
CUST-01387,Mateus Fogaça,eloahporto@example.com,+55 61 2686 6495,1973-10-16,Carvalho,PB,5111.924595315733,587.0,2,3022.355466993224,2022-09-24,Orgânico,Churned,4.0,1,1,52.0,51-65,41.6,1511.177733496612,Prata,0.5218181818181818,0.187662779821095,0.75,0.4619,0,Moderado
CUST-01388,Davi Farias,manuella10@example.com,(084) 2403-5726,1958-07-08,Abreu do Campo,BA,5111.924595315733,817.0,0,4090.4546966830417,2025-09-02,Social,Ativo,5.0,1,1,67.0,65+,6.3,0.0,Prata,0.94,0.25398273217526685,1.0,0.7149,0,Excelente
CUST-01389,Srta. Maria Souza,email_nao_informado@desconhecido.com,(084) 2531 7763,2003-04-13,Santos,AP,5111.924595315733,648.0,3,395.6333766919173,2022-01-15,Social,Prospect,5.0,0,1,22.0,18-25,49.9,131.8777922306391,Prata,0.6327272727272727,0.024565495379626726,1.0,0.5117,0,Bom
CUST-01390,Hadassa Da Mota,guilherme86@example.net,(011) 0511-5969,1991-03-16,Machado,RN,2900.410305894293,696.0,4,6023.454980455131,2024-11-06,Social,Inativo,3.0,1,1,35.0,36-50,16.2,1505.8637451137827,Bronze,0.72,0.37400574422967553,0.5,0.5439,0,Bom
CUST-01391,Lucca Castro,novaesmaria-fernanda@example.org,Não informado,2005-05-19,Alves de Jesus,TO,6781.682456369707,667.0,2,2001.3833051130875,2022-08-04,Referral,Ativo,4.0,1,0,20.0,18-25,43.3,1000.6916525565438,Ouro,0.6672727272727272,0.12426902084376655,0.75,0.4979,0,Bom
CUST-01392,André Jesus,walbuquerque@example.net,0800 267 6468,2003-07-13,Montenegro Paulista,SC,3058.253380121975,394.0,4,262.84708166777267,2025-12-23,Orgânico,Inativo,4.0,1,1,22.0,18-25,2.6,65.71177041694317,Bronze,0.1709090909090909,0.016320586559829427,0.75,0.2616,0,Alto Risco
CUST-01393,Arthur Araújo,email_nao_informado@desconhecido.com,+55 41 1672 5390,1978-06-01,Moraes,RN,20118.017252688216,742.0,3,5399.216280022581,2023-01-27,Pago,Ativo,4.0,0,1,47.0,36-50,37.5,1799.738760007527,Platina,0.8036363636363636,0.3352457866156816,0.75,0.6263,1,Excelente
CUST-01394,Dr. Enrico Da Mota,rodrigueskaique@example.net,+55 41 9149 8073,1948-10-20,Nunes,RJ,5407.676146399145,676.0,3,1655.9496140232932,2026-02-13,Pago,Churned,4.0,1,1,77.0,65+,0.9,551.983204674431,Ouro,0.6836363636363636,0.10282050248723348,0.75,0.4969,0,Bom
CUST-01395,Milena Cassiano,maria-sophiamartins@example.org,+55 (021) 5896 3430,1972-07-20,Viana,AC,3805.7749435082696,711.0,2,370.1912442541265,2024-12-09,Social,Prospect,4.0,1,1,53.0,51-65,15.1,185.09562212706325,Prata,0.7472727272727273,0.022985753568977894,0.75,0.4945,0,Bom
CUST-01396,Dra. Maya Cavalcante,isaacalbuquerque@example.net,+55 (021) 2836 7428,1994-06-06,Novaes das Pedras,ES,5111.924595315733,850.0,5,3515.814437273876,2024-08-23,Social,Ativo,5.0,1,1,31.0,26-35,18.6,703.1628874547753,Prata,1.0,0.21830241936774594,1.0,0.7264,0,Excelente
CUST-01397,Alexia Silveira,cmoreira@example.net,+55 11 1826 8238,,Silva,PB,5111.924595315733,400.0,3,7424.755616853051,2022-03-05,Email,Ativo,3.0,1,1,,,48.3,2474.918538951017,Prata,0.18181818181818182,0.46101469326409195,0.5,0.3591,1,Alto Risco
CUST-01398,João Guilherme Nunes,ribeiroanthony-gabriel@example.org,0500-423-0429,1974-02-25,da Paz dos Dourados,RN,2489.582172183802,850.0,0,7654.703059904774,2025-01-03,Orgânico,Ativo,4.0,1,1,52.0,51-65,14.3,0.0,Bronze,1.0,0.47529248978640815,0.75,0.7539,1,Excelente
CUST-01399,Mirella Rios,leticia87@example.net,(084) 4781-5156,1959-12-28,Dias,AM,11387.70718597874,616.0,2,11067.367800372542,2025-05-07,Social,Ativo,2.0,1,1,66.0,65+,10.2,5533.683900186271,Platina,0.5745454545454546,0.6871901830880984,0.25,0.5328,1,Moderado
CUST-01400,Ravi Lucca Azevedo,aliciaramos@example.com,(061) 1913 1406,1976-12-20,da Rocha,PB,3103.1531066400407,684.0,2,7079.53566876689,2024-11-25,Email,Ativo,4.0,1,1,49.0,36-50,15.5,3539.767834383445,Bronze,0.6981818181818182,0.43957944654508374,0.75,0.6206,1,Bom
CUST-01401,Otávio Cavalcanti,email_nao_informado@desconhecido.com,21 9705-3609,1984-11-30,Nascimento,BA,2361.759833103769,645.0,3,7.501250363431042,2023-10-12,Social,Ativo,5.0,0,1,41.0,36-50,29.0,2.5004167878103476,Bronze,0.6272727272727273,0.00046576437176528335,1.0,0.5011,0,Bom
CUST-01402,Heitor Cavalcanti,caue35@example.org,Não informado,2008-01-11,Novais,AL,7155.645658970524,648.0,3,1674.4869914524938,2025-06-10,Orgânico,Inativo,1.0,1,0,18.0,18-25,9.1,558.1623304841646,Ouro,0.6327272727272727,0.10397151725599511,0.0,0.2895,0,Bom
CUST-01403,Bella Costa,milenacastro@example.org,Não informado,1976-07-18,Costela Grande,TO,11271.05155392008,582.0,3,5973.569884906551,2025-02-27,Orgânico,Ativo,4.0,1,0,49.0,36-50,12.5,1991.189961635517,Platina,0.5127272727272727,0.37090830059522417,0.75,0.5224,1,Moderado
CUST-01404,Calebe Vieira,emilly76@example.com,31 3003-4071,1955-01-07,Moura da Prata,RJ,5111.924595315733,690.0,4,1596.3691354829814,2024-07-15,Orgânico,Prospect,4.0,1,1,71.0,65+,19.9,399.09228387074535,Prata,0.7090909090909091,0.0991210573531145,0.75,0.5058,0,Bom
CUST-01405,Luísa Cunha,maria-flor79@example.net,+55 61 4679-9315,2003-09-12,Vieira,ES,9869.785306507743,468.0,1,3220.593286991281,2025-12-01,Referral,Prospect,2.0,1,1,22.0,18-25,3.4,3220.593286991281,Platina,0.3054545454545455,0.1999716762341034,0.25,0.2547,0,Alto Risco
CUST-01406,Mariah Peixoto,email_nao_informado@desconhecido.com,+55 84 7956-0933,1987-09-22,Guerra,GO,2893.561681360713,740.0,3,3262.7319493173054,2024-11-24,Referral,Ativo,4.0,0,1,38.0,36-50,15.6,1087.5773164391019,Bronze,0.8,0.2025881317094454,0.75,0.5784,0,Excelente
